ID,Nome,Graduação,Tamanho,Tipo de Proteção,Localidade,Montanha,Número de Proteções,Conquistadores,Data da Conquista,Clube,Descrição
1738632072458,Ronco da Sereia,Graduação: VIIa E1,Tamanho: 7 metros,Tipo de Proteção: Via,"Localidade: Recreio dos Bandeirantes, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Falésia do Roncador,Número de Proteções: 2,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 02/02/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via que possui seu crux logo na saída, em lances negativos e com agarras abauladas. Apesar de boas fendas horizontais para proteção em friends médios, a posição para parar e proteger nem sempre é confortável. Via de maior graduação do setor."
1738632073507,Diversão Garantida,Graduação: V E1,Tamanho: 7 metros,Tipo de Proteção: Via,"Localidade: Recreio dos Bandeirantes, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Falésia do Roncador,Número de Proteções: 2,Conquistadores: André Ilha e Pedro Bugim,Data da Conquista: 02/02/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via, situada na extrema direita da parede sudeste, levemente negativa e que segue em fendas horizontais abauladas do início ao fim. Seu crux fica na metade superior, onde há um grande buraco, formando um pequeno teto a ser vencido antes do término da via. Boa proteção em friends diversos. Parada dupla com chapas rapeláveis no topo."
1738632074608,Velha Oferenda,Graduação: IV E1,Tamanho: 8 metros,Tipo de Proteção: Via,"Localidade: Recreio dos Bandeirantes, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Falésia do Roncador,Número de Proteções: 2,Conquistadores: Julio Mello e Pedro Bugim,Data da Conquista: 02/02/2019,Clube: Centro Excursionista Rio de Janeiro,"Descrição: Belíssima via, à direita da parede noroeste, com boa verticalidade e ótimas fendas horizontais para proteção em friends pequenos. Parada dupla no topo, em chapas rapeláveis. Via extremamente recomendada!"
1738632075817,Despacho Devolvido,Graduação: VI E2,Tamanho: 8 metros,Tipo de Proteção: Via,"Localidade: Recreio dos Bandeirantes, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Falésia do Roncador,Número de Proteções: 2,Conquistadores: Pedro Bugim e Julio Mello,Data da Conquista: 02/02/2019,Clube: Centro Excursionista Rio de Janeiro,"Descrição: Bonita via, com proteções delicadas em sua primeira metade, em micro-friends, ball nutz e micro tricans. Lances levemente negativos em fendas horizontais e regletes. Parada dupla no topo, em chapas rapeláveis."
1738632077182,Dupla Oferenda,Graduação: V sup E1,Tamanho: 6 metros,Tipo de Proteção: Via,"Localidade: Recreio dos Bandeirantes, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Falésia do Roncador,Número de Proteções: 2,Conquistadores: Julio Mello e Pedro Bugim,Data da Conquista: 02/02/2019,Clube: Centro Excursionista Rio de Janeiro,"Descrição: Via curta, porém muito interessante! Boa proteção em friends médios e pequenos. Parada dupla no topo, em chapeletas rapeláveis. Parada é comum a esta via e à via ao lado, a ""Achado Não é Roubado""."
1738632078388,Enzima Desnaturada,Graduação: IV sup E1,Tamanho: 50 metros,Tipo de Proteção: Via,"Localidade: Grajaú, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Contraforte do Perdido do Andaraí,Número de Proteções: 11,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 07/04/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Via relativamente curta, porém muito interessante, localizada imediatamente à direita da ""12 de Fevereiro"". Bem protegida inteiramente por chapeletas PinGo (rapeláveis), possui parada dupla ao final, junto à barreira de vegetação no meio da parede. O rapel pode ser feito com duas cordas de 50 metros (ou maior), ou com corda única, seja pela via (parando em uma única chapeleta), seja pela via ""12 de Fevereiro"". O rapel com corda única, desde a parada final, chega na primeira parada dupla da ""12 de Fevereiro'.
Sua base fica na canaleta que sobre à direita da ""12 de Fevereiro"", sendo de fácil identificação, devido à primeira chapeleta, bem próxima.
Os lances são, e geral, bem tranquilos, sendo o crux justamente nas passadas iniciais, sendo a via inteira bem protegida. Ainda há agarras por quebrar e alguns lances ainda estão um pouco sujos (como em qualquer nova via), porém trata-se de uma linha bem interessante, com a segunda metade mais vertical e com boas agarras e regletes."
1738632080997,Rebimboca da Parafuseta,Graduação: 5° VIIb A1 D1 E2/E3,Tamanho: 200 metros,Tipo de Proteção: Paredão,"Localidade: Bonfim, Petrópolis / RJ - BRASIL (Ver no Google)",Montanha: Morro da Reunião,Número de Proteções: 30,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 21/04/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Belíssima via, sendo a primeira conquistada nesta face do Morro da Reunião. Apesar de possuir proteções relativamente distantes, concentra boas proteções nos lances mais complexos da via. Seu crux pode ser feito em A1, tornando o grau máximo obrigatório, quinto grau. Foi conquistada meio em livre, meio em artificial, sendo guiada em inteiramente em livre no dia seguinte de sua conquista, pelo Arthur Estevez.
A primeira enfiada é bem simples, praticamente em uma rampa, tendo a saída como lance mais complexo. A segunda enfiada concentra os lances mais difíceis da via, na óbvia sequencia de cristais, na barriga que percorre toda a face. A terceira enfiada, apesar de não possuir nenhum lance aceima do 4°sup, é bem constante e interessante. A quarta e última enfiada é bem simples também e pode ser feita de forma bem rápida, para atingir o final da escalada.
Rapel com duas cordas de 60m (todas as paradas são duplicadas). É possível rapelar com apenas uma corda, mas haverá necessidade de rapelar em chapas únicas. Todas as chapeletas da via são rapeláveis."
1738632082355,23 de Abril,Graduação: III sup E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Tijuca, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Pedreira da Rua Dr. Anibal Moreira,Número de Proteções: 6,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 23/04/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Via curta, porém interessante, com lances em aderência e agarras, protegida por chapeletas (todas rapeláveis). Parada dupla no topo em chapeletas PinGo. Compartilha a segunda proteção da via com sua vizinha à direita (um grampo de 1/2 em aço carbono), seguindo à direita na sequência."
1738632083770,Pé de Vento,Graduação: 3° IV D1 E2/E3,Tamanho: 170 metros,Tipo de Proteção: Paredão,"Localidade: Bonfim, Petrópolis / RJ - BRASIL (Ver no Google)",Montanha: Morro da Reunião,Número de Proteções: 18,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 04/05/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via, situada á extrema esquerda da parede. Não possui lances muito complexos, embora tenha proteções mais espaçadas e algumas boas passadas em móvel (proteções muito boas e fáceis de colocar).
As proteções fixas são em chapas PinGo (rapeláveis), sendo as paradas duplicadas. Rapel em paradas duplas com duas cordas de 60m. Com corda única é necessário rapelar de chapas simples.
A última (e pequena) enfiada é bem simples, apesar de bonita (segue por uma ""escada"") e relativamente exposta. A última parada é feita em chapa simples (rapelável).
Via bastante recomendada!"
1738632085386,CEB 100,Graduação: 3° IV sup D1 E1/E2,Tamanho: 140 metros,Tipo de Proteção: Paredão,"Localidade: Bonfim, Petrópolis / RJ - BRASIL (Ver no Google)",Montanha: Morro da Reunião,Número de Proteções: 25,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 25/05/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Via conquistada em homenagem ao centenário do Centro Excursionista Brasileiro. Trata-se de uma via relativamente fácil, mas muito, muito bonita! Sua primeira enfiada é tranquila e passa por fendas e ""churreeiras"" com ótimas agarras. A segunda proteção da via pode ser feita com friends pequenos a médios (camalot 0.5 a 1), sendo esta a única proteção móvel da via (pode ser ignorada, mas a exposição aumenta um pouco).
Já na segunda enfiada, a parede ganha verticalidade e além de um crux de 4°sup, segue uma sequência constante de 4° grau, hora em ""churreeiras"", hora em aderência, mas com predominância de boas agarras e lances esteticamente muito bacanas e bem protegidos.
A terceira e última enfiada é curta e bem fácil, sendo ""burocrática"", para encerrar a via.
O rapel pode ser feito com uma única corda de 60m, pois há proteções duplas (chapeletas rapeláveis) de (no máximo) 30 em 30 metros."
1738632086709,Porta de Entrada,Graduação: 2° III D1 E3,Tamanho: 150 metros,Tipo de Proteção: Paredão,"Localidade: Vale dos Frades, Teresópolis / RJ - BRASIL (Ver no Google)",Montanha: Contraforte Leste do Morro dos Cabritos,Número de Proteções: 15,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 15/06/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via, embora bem fácil, que segue por canaletas e platôs. possui algumas canaletas interessantes e lances de agarras e aderência.
Sua base é acessada saindo da base das vias ""Fúria Bovina"", contornando por baixo, pela esquerda, até chegar aos costões iniciais da via.
Sua exposição é relativamente alta, o que confere ao escalador um bom treino para as vias mais exigentes de Três Picos, pois a rocha é bastante semelhante, assim como a distância entre as proteções, porém, com graduação baixa e lances tranquilos.
Há paradas duplas em cada parada (60 metros, 60 metros e 30 metros). Nas enfiadas de 60m, há chapa rapelável a cada 30 metros (simples)."
1738632088266,Epicondilite,Graduação: III sup E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Grajaú, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Perdido do Andaraí,Número de Proteções: 6,"Conquistadores: Pedro Bugim, Laura Petroni e Jana Menezes",Data da Conquista: 20/06/2019,Clube: Centro Excursionista Rio de Janeiro,"Descrição: Via curta, porém muito interessante, protegida inteiramente em grampos de 1/2 em aço carbono, com parada dupla ao final, para rapel / top-rope.
Ótima via para quem está aprendendo a guiar. Inicia na escadinha da canaleta que leva ao Contraforte do Perdido do Andaraí.
A criação deste setor, gentilmente apelidado de ""Parede dos Enfermos"", tem por objetivo dar mais vazão às ""invasões"" feitas no Contraforte do Perdido do Andaraí, bem como diminuir a frequência na Pedra Base (campo escola do parque, na parte baixa), onde atualmente grupos enormes de escaladores, praticantes exclusivamente de rapel e demais curiosos acabam sem espaço para praticar."
1738632089547,Síndrome do Túnel do Carpo,Graduação: IV E1,Tamanho: 22 metros,Tipo de Proteção: Via,"Localidade: Grajaú, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Perdido do Andaraí,Número de Proteções: 6,"Conquistadores: Pedro Bugim, Laura Petroni e Jana Menezes",Data da Conquista: 20/06/2019,Clube: Centro Excursionista Rio de Janeiro,"Descrição: Via curta, porém muito interessante, protegida inteiramente em grampos de 1/2 em aço carbono, com parada dupla ao final, para rapel / top-rope.
Ótima via para quem está aprendendo a guiar. Inicia na escadinha da canaleta que leva ao Contraforte do Perdido do Andaraí. Possui uma saída levemente mais complexa que sua vizinha da direita, mas o resto da via passa por cristaleiras com agarras incríveis!
A criação deste setor, gentilmente apelidado de ""Parede dos Enfermos"", tem por objetivo dar mais vazão às ""invasões"" feitas no Contraforte do Perdido do Andaraí, bem como diminuir a frequência na Pedra Base (campo escola do parque, na parte baixa), onde atualmente grupos enormes de escaladores, praticantes exclusivamente de rapel e demais curiosos acabam sem espaço para praticar."
1738632090854,Me Engana Que Eu Gosto,Graduação: VIIb E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Itanhangá, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Contraforte do Pico dos Quatro,Número de Proteções: 7,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 13/07/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Via curta, porém MUITO interessante e técnica. Inicia em lances de aderência e evolui para agarras em cristais bem definidos, sempre em diagonal à direita, até alcançar uma barriga bem proeminente. Este é o crux da via e é feito com uma passada bem alta com o pé esquerdo, usando pequenos cristais para se puxar (mão esquerda) e se empurrar (dedão direito). Depois da barriga, ainda há lances relativamente complexos até a parada dupla do topo. Proteções intermediárias em chapeletas PinGo (rapeláveis) e parada dupla no topo com grampos de 1/2 em aço carbono.
O acesso dura cerca de 5 minutos, à partir do estacionamento da entrada da trilha da Pedra da Gávea."
1738632091975,Ruta de Los Brasileños,Graduação: 5° VIIb D1 E2,Tamanho: 80 metros,Tipo de Proteção: Via,"Localidade: Lloa, Pichincha / Quito - Ecuador (Ver no Google)",Montanha: Guagua Pichincha,Número de Proteções: 16,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 29/07/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Belíssima via, predominantemente em agarras e lances bem verticais. Os primeiros 50 metros são protegidos em chapeletas rapeláveis. Os 30 metros finais, são feitos em móvel, com friends médios e grandes (camalot #1 ao #5). Paradas duplas aos 25m, 50m e 80m. Rapel possível com uma corda de 60m."
1738632093590,Pilsener,Graduação: IV sup E2,Tamanho: 23 metros,Tipo de Proteção: Via,"Localidade: San Juan, Chimborazo / Chimborazo - Ecuador (Ver no Google)",Montanha: El Acantilado - Las Chorreiras de San Juan,Número de Proteções: 7,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 13/08/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via, que segue uma linha obvia no centro da parede. Lances em agarras abauladas, buracos e agarras duvidosas (a rocha eh em conglomerado). Protecoes fixas em chapeletas PinGo (pode-se rapelar) e parada dupla no topo."
1738632094823,Club,Graduação: VI E2,Tamanho: 28 metros,Tipo de Proteção: Via,"Localidade: San Juan, Chimborazo / Chimborazo - Ecuador (Ver no Google)",Montanha: El Acantilado - Las Chorreiras de San Juan,Número de Proteções: 8,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 13/08/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via que possui seu crux em uma aresta muito bonita. Protegida por chapas PinGo (pode-se rapelar), possui parada dupla no topo."
1738632096627,Refazenda,Graduação: 4° IV sup D1 E2,Tamanho: 215 metros,Tipo de Proteção: Paredão,"Localidade: Sumidouro, Petrópolis / RJ - BRASIL (Ver no Google)",Montanha: Pedra do Moinho,Número de Proteções: 22,"Conquistadores: Pedro Bugim, Arthur Estevez e Laura Petroni",Data da Conquista: 31/08/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Belíssima via, sendo a segunda desta parede. Sua enfiada inicial conta com um diedro perfeito no início e é feita inteiramente em móvel, inclusive a parada.
A segunda enfiada inicia em móvel e segue em proteções fixas, possuindo mais um lance em móvel ao seu final. As duas últimas enfiadas são inteiramente em proteção fixa.
Há uma linha de rapel à esquerda da via, para evitar o abandono de equipamentos móveis. Necessário utilizar duas cordas de 60m.
Acesso via pasto da Fazenda do Moinho, até chegar à parede e ir costeando até a base. Seja cortês com os moradores e peça licença ao passar pelos terrenos."
1738632098007,Arranha Gato,Graduação: 4° V sup D1 E1/E2,Tamanho: 205 metros,Tipo de Proteção: Paredão,"Localidade: Pirapetinga, Pirapetinga / MG - BRASIL (Ver no Google)",Montanha: Pedra Bonita,Número de Proteções: 26,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 28/09/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via, sendo a primeira conquista da parede, junto com a ""Jardins do Coração"" (ambas conquistadas no mesmo dia). Possui uma primeira enfiada bem simplória, em costões, para chegar à parede propriamente dita. A segunda enfiada e a metade da terceira concentram os lances mais complexos da via, sempre em lances de 4°sup a 5°sup, bem constantes, mas também, bem protegidos. A metade superior da terceira enfiada e a quarta e última enfiada são em lances mais simples, de no máximo 3° grau, porém, com proteção espaçada.
O cume da montanha é belíssimo e a descida pode ser feita (preferencialmente) por trilha. O rapel pode ser feito com duas cordas de 60 (para descer sempre em paradas duplas) ou com uma única corda de 60m, mas neste caso, é necessário rapelar de alguns pontos em chapas simples. Todas as chapas da via são do modelo PinGo (rapeláveis), em aço inox 304L."
1738632099715,13 de Outubro,Graduação: IV sup E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Tijuca, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Pedreira da Rua Dr. Anibal Moreira,Número de Proteções: 6,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 13/10/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via que possui seus lances mais complexos na metade inferior, sempre bem protegida por chapeletas (todas rapeláveis). É a última via da parede, na sua extrema direita, praticamente colada ao muro. Possui parada dupla no topo para top-rope / rapel."
1738632101049,Perereca Voadora,Graduação: IV E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Vale dos Frades, Teresópolis / RJ - BRASIL (Ver no Google)",Montanha: Contraforte Leste do Morro dos Cabritos,Número de Proteções: 2,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 02/11/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Via curta, porém muito interessante, que segue por fendas e corcovas na pedra, usadas em pinça para as mãos e entalamento para os pés. Boas proteções em friends diversos, sendo bastante úteis os médios e grandes (camalot #0.75 ao #4). Parada dupla com chapeletas PinGo em aço inox 304, rapeláveis.
Cuidado com pererecas voadoras saindo das fendas...."
1738632102370,Expresso 2222,Graduação: 3° IV sup D1 E2,Tamanho: 150 metros,Tipo de Proteção: Paredão,"Localidade: Sumidouro, Petrópolis / RJ - BRASIL (Ver no Google)",Montanha: Pedra do Moinho,Número de Proteções: 23,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 17/11/2019,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via que possui na primeira enfiada um diedro em diagonal para a esquerda, todo protegido em friends pequenos e médios (camalot #0.3 ao #2).
Proteções fixas em chapeletas PinGo em aço inox 304L, rapeláveis. Rapel em paradas duplas com duas cordas de 60m. Com corda única, é necessário rapelar de chapas simples.
O acesso se faz desde o Sítio Moinho de Produtos Orgânicos (onde pode-se deixar o carro), voltando um pouco pela estrada e pegando um óbvio pasto com uma porteira de madeira. A subida do pasto leva cerca de 20 a 25 minutos, chegando diretamente na ótima base (subir mirando o óbvio diedro do início da via)."
1738632104151,Realce,Graduação: 2° II sup D1 E2,Tamanho: 60 metros,Tipo de Proteção: Via,"Localidade: Sumidouro, Petrópolis / RJ - BRASIL (Ver no Google)",Montanha: Pedra do Moinho,Número de Proteções: 11,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 28/12/2019,"Descrição: Via curta e bem fácil, com boa proteção. Ideal para quem está começando a escalar (de corda de cima) e até mesmo, para quem está começando a guiar. Todas as proteções são em chapeleta PinGo (rapeláveis) de aço inox 304. A via possui paradas duplas a cada 30 metros, permitindo rapeis confortáveis com corda única de 60m.",Croquis / Arquivos Anexos:
1738632105654,Esotérico,Graduação: 2° IV D1 E2,Tamanho: 90 metros,Tipo de Proteção: Via,"Localidade: Sumidouro, Petrópolis / RJ - BRASIL (Ver no Google)",Montanha: Pedra do Moinho,Número de Proteções: 15,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 28/12/2019,"Descrição: Via curta e fácil, com boa proteção. Ideal para quem está começando a escalar (de corda de cima) e até mesmo, para quem está começando a guiar. Seu crux fica aos 30 metros de altura, na virada de um pequeno ""tetinho"". Todas as proteções são em chapeleta PinGo (rapeláveis) de aço inox 304. A via possui paradas duplas a cada 30 metros, permitindo rapeis confortáveis com corda única de 60m.",Croquis / Arquivos Anexos:
1738632107110,Domingo no Parque,Graduação: 2° III sup D1 E2,Tamanho: 90 metros,Tipo de Proteção: Via,"Localidade: Sumidouro, Petrópolis / RJ - BRASIL (Ver no Google)",Montanha: Pedra do Moinho,Número de Proteções: 14,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 29/12/2019,"Descrição: Via curta e fácil, com boa proteção. Ideal para quem está começando a escalar (de corda de cima) e até mesmo, para quem está começando a guiar. Seu crux fica pouco após os 30 metros de altura, depois da primeira parada dupla, em lances de agarras. Todas as proteções são em chapeleta PinGo (rapeláveis) de aço inox 304. A via possui paradas duplas a cada 30 metros, permitindo rapeis confortáveis com corda única de 60m.",Croquis / Arquivos Anexos:
1738632108511,Tenho Sede,Graduação: 3° III sup D1 E2,Tamanho: 90 metros,Tipo de Proteção: Via,"Localidade: Sumidouro, Petrópolis / RJ - BRASIL (Ver no Google)",Montanha: Pedra do Moinho,Número de Proteções: 16,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 29/12/2019,"Descrição: Via curta e fácil, com boa proteção. Ideal para quem está começando a escalar (de corda de cima) e até mesmo, para quem está começando a guiar. Diferente das vias à esquerda, seu início é ligeiramente mais simples que seus metros finais, onde encontra-se o crux. Todas as proteções são em chapeleta PinGo (rapeláveis) de aço inox 304. A via possui paradas duplas a cada 30 metros, permitindo rapeis confortáveis com corda única de 60m.",Croquis / Arquivos Anexos:
1738632109935,Tempo Rei,Graduação: 2° III sup D1 E2,Tamanho: 85 metros,Tipo de Proteção: Via,"Localidade: Sumidouro, Petrópolis / RJ - BRASIL (Ver no Google)",Montanha: Pedra do Moinho,Número de Proteções: 13,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 30/12/2019,"Descrição: Via curta e fácil, com boa proteção. Ideal para quem está começando a escalar (de corda de cima) e até mesmo, para quem está começando a guiar. Seu crux encontra-se logo no início da via, após a primeira proteção. Na sequência, a via ganha boas agarras que seguem até o final. O último lance estava molhadao, quando da conquista, o que impediu a colocação da parada dupla, assim, a última enfiada possui uma chapa simples (rapelável) ao término, temporariamente. Além disso, todas as proteções são em chapeleta PinGo (rapeláveis) de aço inox 304. A via possui paradas duplas a cada 30 metros (exceto a parada final), permitindo rapeis confortáveis com corda única de 60m.",Croquis / Arquivos Anexos:
1738632112480,Paredão Gil,Graduação: 3° VI D1 E1/E2,Tamanho: 130 metros,Tipo de Proteção: Paredão,"Localidade: Sumidouro, Petrópolis / RJ - BRASIL (Ver no Google)",Montanha: Pedra do Moinho,Número de Proteções: 22,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 19/01/2020,Clube: Centro Excursionista Brasileiro,"Descrição: Bonita via, protegida em chapeletas de aço inox 304 rapeláveis (PinGo). As paradas duplas são feitas com uma PinGo e um grampo de 1/2 polegada em aço carbono.
A primeira enfiada é feita inteiramente em proteções fixas. A segunda enfiada, embora mais fácil tecnicamente, possui algumas passadas em móvel, em boas peças pequenas e médias. Caso seja feita sem as proteções móveis, a via se torna um E3, ou seja, mais exposta, mas possível.
A última - e curta - enfiada, possui o crux da via: a virada de um teto, em domínio e equilíbrio, destoando completamente de todo o resto, feito em lances bem mais simples. O teto pode ser feito em artificial, com uma fita na proteção acima dele (para pisar).
Rapel com corda única de 60m é possível (paradas duplas no máximo a cada 30m, exceto na metade da segunda enfiada, onde será necessário rapelar de um único grampo de 1/2)."
1738632113993,Variante Solo,Graduação: IV E4,Tamanho: 20 metros,Tipo de Proteção: Variante,"Localidade: Grajaú, Rio de Janeiro / RJ - BRASIL (Ver no Google)",Montanha: Perdido do Andaraí,Número de Proteções: 0,Conquistadores: Pedro Bugim e Laura Petroni,Data da Conquista: 09/02/2020,"Descrição: Pequena variante que inicia à esquerda da base da ""Face Norte"", seguindo reto por lances de micro agarras e aderência, até chegar ao platô antes da laca em oposição do início da Face Norte. Variante mais direta para acessar a via, embora não conte com proteções e seja muito exposta.",Croquis / Arquivos Anexos:
1738632115467,Vizcachia Rabiosa,Graduação: VIIa E1/E2,Tamanho: 25 metros,Tipo de Proteção: Via,"Localidade: Itália Perdida, Uyuni / Potosi - BOLÍVIA (Ver no Google)",Montanha: Itália Perdida,Número de Proteções: 3,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 24/02/2020,Clube: Centro Excursionista Brasileiro,"Descrição: Belíssima via, embora possua passadas não muito convencionais na parte final, mesclando agarras, entalamento de mãos e pés, chaminé e tesoura. Possui uma chapeleta nos lances iniciais e parada dupla no topo, para descida e/ou top rope. A fenda pode ser faciilmente protegida por friends diversos, dos pequenos aos médios (até o camalot #3)."
1738632116726,Fatos Fictícios,Graduação: IV sup E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Itália Perdida, Uyuni / Potosi - BOLÍVIA (Ver no Google)",Montanha: Itália Perdida,Número de Proteções: 3,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 24/02/2020,Clube: Centro Excursionista Brasileiro,"Descrição: Via curta, que possui seu crux muito bem definido nos dois metros iniciais da via. Todo o resto é feito em lances de no máximo 4° grau, sendo uma ótima opção para principiantes. Além da chapeleta nos lances iniciais, a proteção deve ser feita também com friends pequenos na fissura que acompanha a via do início ao final. Parada dupla com chapeletas rapeláveis no topo."
1738632118263,Flamingo Bebum,Graduação: V E1/E2,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Itália Perdida, Uyuni / Potosi - BOLÍVIA (Ver no Google)",Montanha: Itália Perdida,Número de Proteções: 2,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 24/02/2020,Clube: Centro Excursionista Brasileiro,"Descrição: Bonito diedro feito inteiramente em móvel, sendo necessárias peças grandes (considere levar camalots #3 ao #5). Seu crux fica nos metros iniciais, sendo um lance de boulder bem protegido. Na sequência, a via fica bem simples até atingir o topo, onde há dois grampos de meia polegada para descida e/ou top-rope."
1738632119630,El Niño,Graduação: V sup E1/E2,Tamanho: 28 metros,Tipo de Proteção: Via,"Localidade: Itália Perdida, Uyuni / Potosi - BOLÍVIA (Ver no Google)",Montanha: Itália Perdida,Número de Proteções: 7,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 25/02/2020,Clube: Centro Excursionista Brasileiro,"Descrição: Bela via que segue uma linha bastante óbvia no meio da parede, buscando sempre o caminho menos complexo. A maioria dos lances são fáceis (na casa do 4° grau), possuindo um crux muito bem definido, na única parte levemente negativa da parede, apesar de ter boas agarras nesta parte. Protegida com 5 chapeletas rapeláveis e parada dupla no topo."
1738632121087,Carpa Voladora,Graduação: VI sup E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Itália Perdida, Uyuni / Potosi - BOLÍVIA (Ver no Google)",Montanha: Itália Perdida,Número de Proteções: 5,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 25/02/2020,Clube: Centro Excursionista Brasileiro,"Descrição: Via bem semelhante à sua vizinha da esquerda, porém, tecnicamente menos complexa e menos negativa. Bonitos lances em buracos e boas agarras. Seu crux fica na metade superior, em um lance próximo ao final, com um pequeno buraco utilizado em oposição. Proteção em três chapeletas rapeláveis e parada dupla no topo."
1738632122517,Cuerpo Volador,Graduação: VIIb E1,Tamanho: 15 metros,Tipo de Proteção: Via,"Localidade: Itália Perdida, Uyuni / Potosi - BOLÍVIA (Ver no Google)",Montanha: Itália Perdida,Número de Proteções: 5,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 25/02/2020,Clube: Centro Excursionista Brasileiro,"Descrição: Via curta, porém bem forte, sobretudo na sua metade superior, onde a parede ganha boa negatividade e as agarras se resumem a buracos para dois ou três dedos. Protegida por três chapeletas rapeláveis, com parada dupla no topo, para descida e/ou top-rope."
1738632123730,Vicuña Malnutrida,Graduação: IV sup E1,Tamanho: 20 metros,Tipo de Proteção: Via,"Localidade: Itália Perdida, Uyuni / Potosi - BOLÍVIA (Ver no Google)",Montanha: Itália Perdida,Número de Proteções: 4,"Conquistadores: Pedro Bugim, Laura Petroni e João Pedro Vergnano",Data da Conquista: 25/02/2020,Clube: Centro Excursionista Brasileiro,"Descrição: Via com lances simples, possuindo seu crux logo no início (como em quase todas as vias). Após a primeira proteção, há uma ponte de rocha, que deve ser protegida com uma fita longa. Parada dupla no final, em chapeletas rapeláveis, para descida e/ou top-rope."
